PR_NUM,REVISION,METERID,CREATEDDATE,FORECASTID,REQUESTED_DATE,STATUS,RESPONSE_DATE,RESPONSE_STATUS
1-HWU6SD,3,ERCOT_ONCOR_10443720006409448,11/15/2019 17:15,20191115171602463000_ERCOT_ONCOR_10443720006409448,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:12,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720006369618,11/15/2019 17:15,20191115171602276000_ERCOT_ONCOR_10443720006369618,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:09,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720005561999,11/15/2019 17:15,20191115171602104000_ERCOT_ONCOR_10443720005561999,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:06,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720005542190,11/15/2019 17:15,20191115171601933000_ERCOT_ONCOR_10443720005542190,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:03,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720001720631,11/15/2019 17:15,20191115171601777000_ERCOT_ONCOR_10443720001720631,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049771678860,11/15/2019 17:15,20191115171601589000_ERCOT_AEPWTU_10204049771678860,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:00,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049759794962,11/15/2019 17:15,20191115171601418000_ERCOT_AEPWTU_10204049759794962,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:07,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049725903800,11/15/2019 17:15,20191115171601262000_ERCOT_AEPWTU_10204049725903800,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:09,SUCCESS
1-W3AMP3,1,PJM_BGE_4821356142,11/15/2019 17:15,20191115171601059000_PJM_BGE_4821356142,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:07,SUCCESS
1-W3AMP3,1,PJM_BGE_7041031691,11/15/2019 17:15,20191115171600872000_PJM_BGE_7041031691,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-W3AMP3,1,PJM_BGE_6916393116,11/15/2019 17:15,20191115171600778000_PJM_BGE_6916393116,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:02,SUCCESS
1-W3AMP3,1,PJM_BGE_5798433718,11/15/2019 17:15,20191115171600575000_PJM_BGE_5798433718,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-W3AMP3,1,PJM_BGE_2893302192,11/15/2019 17:15,20191115171603430000_PJM_BGE_2893302192,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-W3AMP3,1,PJM_BGE_1810766832,11/15/2019 17:15,20191115171600435000_PJM_BGE_1810766832,11/15/2019 17:16,FORECAST_COMPLETE,11/15/2019 18:09,SUCCESS
1-I9UZ9P,2,PJM_AEPCS_00040621087779622,11/15/2019 17:13,20191115171401451000_PJM_AEPCS_00040621087779622,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 17:41,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720008376121,11/15/2019 17:13,20191115171401404000_ERCOT_ONCOR_10443720008376121,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:11,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720007345084,11/15/2019 17:13,20191115171401295000_ERCOT_ONCOR_10443720007345084,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:09,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720004891100,11/15/2019 17:13,20191115171401201000_ERCOT_ONCOR_10443720004891100,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720004731849,11/15/2019 17:13,20191115171401029000_ERCOT_ONCOR_10443720004731849,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:05,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720001622454,11/15/2019 17:13,20191115171401014000_ERCOT_ONCOR_10443720001622454,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049756171690,11/15/2019 17:13,20191115171400842000_ERCOT_AEPWTU_10204049756171690,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:07,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049732874580,11/15/2019 17:13,20191115171400764000_ERCOT_AEPWTU_10204049732874580,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 17:53,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049738722300,11/15/2019 17:13,20191115171400639000_ERCOT_AEPWTU_10204049738722300,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049732874583,11/15/2019 17:13,20191115171400795000_ERCOT_AEPWTU_10204049732874583,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 17:45,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049709136018,11/15/2019 17:13,20191115171400468000_ERCOT_AEPWTU_10204049709136018,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:03,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789464737221,11/15/2019 17:13,20191115171400608000_ERCOT_AEPCPL_10032789464737221,11/15/2019 17:14,FORECAST_COMPLETE,11/15/2019 18:06,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720004979945,11/15/2019 17:12,20191115171312621000_ERCOT_ONCOR_10443720004979945,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 17:42,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720003397390,11/15/2019 17:12,20191115171312419000_ERCOT_ONCOR_10443720003397390,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:06,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720008650992,11/15/2019 17:12,20191115171312185000_ERCOT_ONCOR_10443720008650992,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:10,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720004871658,11/15/2019 17:12,20191115171311873000_ERCOT_ONCOR_10443720004871658,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:06,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720004534287,11/15/2019 17:12,20191115171311607000_ERCOT_ONCOR_10443720004534287,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:06,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720002476265,11/15/2019 17:12,20191115171311545000_ERCOT_ONCOR_10443720002476265,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:05,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720002475800,11/15/2019 17:12,20191115171302949000_ERCOT_ONCOR_10443720002475800,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:07,SUCCESS
1-HWU6SD,3,ERCOT_TNMP_10400513178800001,11/15/2019 17:12,20191115171302793000_ERCOT_TNMP_10400513178800001,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:09,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049772037470,11/15/2019 17:12,20191115171302497000_ERCOT_AEPWTU_10204049772037470,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:05,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049759794961,11/15/2019 17:12,20191115171301405000_ERCOT_AEPWTU_10204049759794961,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:06,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049743763230,11/15/2019 17:12,20191115171301342000_ERCOT_AEPWTU_10204049743763230,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:05,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789440308372,11/15/2019 17:12,20191115171301155000_ERCOT_AEPCPL_10032789440308372,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:03,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720009396261,11/15/2019 17:12,20191115171301186000_ERCOT_ONCOR_10443720009396261,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:04,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720003950188,11/15/2019 17:12,20191115171300999000_ERCOT_ONCOR_10443720003950188,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_TNMP_10400513178820001,11/15/2019 17:12,20191115171300983000_ERCOT_TNMP_10400513178820001,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 17:35,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049730081025,11/15/2019 17:12,20191115171300812000_ERCOT_AEPWTU_10204049730081025,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 17:58,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049710614151,11/15/2019 17:12,20191115171300827000_ERCOT_AEPWTU_10204049710614151,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:05,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789450432781,11/15/2019 17:12,20191115171300625000_ERCOT_AEPCPL_10032789450432781,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:05,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789440308373,11/15/2019 17:12,20191115171300734000_ERCOT_AEPCPL_10032789440308373,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 17:36,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789440308370,11/15/2019 17:12,20191115171300422000_ERCOT_AEPCPL_10032789440308370,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 17:46,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789485541655,11/15/2019 17:12,20191115171300562000_ERCOT_AEPCPL_10032789485541655,11/15/2019 17:13,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789478768540,11/15/2019 17:11,20191115171204697000_ERCOT_AEPCPL_10032789478768540,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:46,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049784007541,11/15/2019 17:11,20191115171204229000_ERCOT_AEPWTU_10204049784007541,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:34,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720001541487,11/15/2019 17:11,20191115171203605000_ERCOT_ONCOR_10443720001541487,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:51,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720002475831,11/15/2019 17:11,20191115171203340000_ERCOT_ONCOR_10443720002475831,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:10,SUCCESS
1-HWU6SD,3,ERCOT_TNMP_10400513178820002,11/15/2019 17:11,20191115171203137000_ERCOT_TNMP_10400513178820002,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:39,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049710296666,11/15/2019 17:11,20191115171203012000_ERCOT_AEPWTU_10204049710296666,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049709381120,11/15/2019 17:11,20191115171202966000_ERCOT_AEPWTU_10204049709381120,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:38,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789471633959,11/15/2019 17:11,20191115171202810000_ERCOT_AEPCPL_10032789471633959,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789440308371,11/15/2019 17:11,20191115171202794000_ERCOT_AEPCPL_10032789440308371,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:04,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049737481969,11/15/2019 17:11,20191115171201593000_ERCOT_AEPWTU_10204049737481969,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:32,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720009913182,11/15/2019 17:11,20191115171201421000_ERCOT_ONCOR_10443720009913182,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:36,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049788240106,11/15/2019 17:11,20191115171201359000_ERCOT_AEPWTU_10204049788240106,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:10,SUCCESS
1-HWU6SD,3,ERCOT_AEPWTU_10204049759794960,11/15/2019 17:11,20191115171201343000_ERCOT_AEPWTU_10204049759794960,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:07,SUCCESS
1-HWU6SD,3,ERCOT_AEPCPL_10032789442989450,11/15/2019 17:11,20191115171201140000_ERCOT_AEPCPL_10032789442989450,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:41,SUCCESS
1-HWU6SD,3,ERCOT_TNMP_10400514273630001,11/15/2019 17:11,20191115171200984000_ERCOT_TNMP_10400514273630001,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:04,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720007065590,11/15/2019 17:11,20191115171200860000_ERCOT_ONCOR_10443720007065590,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:10,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720005521636,11/15/2019 17:11,20191115171200906000_ERCOT_ONCOR_10443720005521636,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:37,SUCCESS
1-W3AMP3,1,PJM_BGE_7670503295,11/15/2019 17:11,20191115171200797000_PJM_BGE_7670503295,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 17:47,SUCCESS
1-W3AMP3,1,PJM_BGE_6371349130,11/15/2019 17:11,20191115171200875000_PJM_BGE_6371349130,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:07,SUCCESS
1-W3AMP3,1,PJM_BGE_1020235019,11/15/2019 17:11,20191115171200813000_PJM_BGE_1020235019,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-W3AMP3,1,PJM_BGE_5623171207,11/15/2019 17:11,20191115171200688000_PJM_BGE_5623171207,11/15/2019 17:12,FORECAST_COMPLETE,11/15/2019 18:08,SUCCESS
1-HWU6SD,3,ERCOT_ONCOR_10443720001340969,11/15/2019 17:06,20191115170700583000_ERCOT_ONCOR_10443720001340969,11/15/2019 17:07,FORECAST_COMPLETE,11/15/2019 17:20,SUCCESS
1-W23PJT,1,PJM_AEPOP_00140060768527664,11/15/2019 16:50,20191115165106821000_PJM_AEPOP_00140060768527664,11/15/2019 16:51,FORECAST_COMPLETE,11/15/2019 17:13,SUCCESS
1-VBTX2R,2,PJM_BGE_3506461710,11/15/2019 16:50,20191115165106915000_PJM_BGE_3506461710,11/15/2019 16:51,FORECAST_COMPLETE,11/15/2019 17:13,SUCCESS
1-VBTX2R,2,PJM_BGE_2656832269,11/15/2019 16:50,20191115165107071000_PJM_BGE_2656832269,11/15/2019 16:51,FORECAST_COMPLETE,11/15/2019 17:13,SUCCESS
1-VBTX2R,2,PJM_BGE_0180480308,11/15/2019 16:50,20191115165106806000_PJM_BGE_0180480308,11/15/2019 16:51,FORECAST_COMPLETE,11/15/2019 17:18,SUCCESS
1-VBTX2R,2,PJM_BGE_7083712066,11/15/2019 16:50,20191115165106790000_PJM_BGE_7083712066,11/15/2019 16:51,FORECAST_COMPLETE,11/15/2019 17:14,SUCCESS
1-W1BQVO,1,PJM_AEPOP_00140060789468684,11/15/2019 16:46,20191115164707308000_PJM_AEPOP_00140060789468684,11/15/2019 16:47,FORECAST_COMPLETE,11/15/2019 17:09,SUCCESS
1-VBTX2R,2,PJM_BGE_3249375785,11/15/2019 16:46,20191115164707199000_PJM_BGE_3249375785,11/15/2019 16:47,FORECAST_COMPLETE,11/15/2019 17:09,SUCCESS
1-VBTX2R,2,PJM_BGE_5487423435,11/15/2019 16:46,20191115164707340000_PJM_BGE_5487423435,11/15/2019 16:47,FORECAST_COMPLETE,11/15/2019 17:09,SUCCESS
1-VBTX2R,2,PJM_BGE_2072426927,11/15/2019 16:46,20191115164707308000_PJM_BGE_2072426927,11/15/2019 16:47,FORECAST_COMPLETE,11/15/2019 17:07,SUCCESS
1-VBTX2R,2,PJM_BGE_7489698397,11/15/2019 16:46,20191115164706950000_PJM_BGE_7489698397,11/15/2019 16:47,FORECAST_COMPLETE,11/15/2019 17:07,SUCCESS
1-VBTX2R,2,PJM_BGE_0937080108,11/15/2019 16:46,20191115164706934000_PJM_BGE_0937080108,11/15/2019 16:47,FORECAST_COMPLETE,11/15/2019 17:09,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060705831555,11/15/2019 16:31,20191115163203967000_PJM_AEPOP_00140060705831555,11/15/2019 16:32,FORECAST_COMPLETE,11/15/2019 17:03,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060794918705,11/15/2019 16:31,20191115163203936000_PJM_AEPOP_00140060794918705,11/15/2019 16:32,FORECAST_COMPLETE,11/15/2019 17:00,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060711528392,11/15/2019 16:31,20191115163203702000_PJM_AEPOP_00140060711528392,11/15/2019 16:32,FORECAST_COMPLETE,11/15/2019 17:00,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060720757194,11/15/2019 16:31,20191115163204092000_PJM_AEPOP_00140060720757194,11/15/2019 16:32,FORECAST_COMPLETE,11/15/2019 16:52,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060774590555,11/15/2019 16:31,20191115163203000000_PJM_AEPOP_00140060774590555,11/15/2019 16:32,FORECAST_COMPLETE,11/15/2019 17:03,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060799777501,11/15/2019 16:30,20191115163104608000_PJM_AEPOP_00140060799777501,11/15/2019 16:31,FORECAST_COMPLETE,11/15/2019 17:00,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060738485401,11/15/2019 16:30,20191115163105107000_PJM_AEPOP_00140060738485401,11/15/2019 16:31,FORECAST_COMPLETE,11/15/2019 16:54,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060796220063,11/15/2019 16:30,20191115163105013000_PJM_AEPOP_00140060796220063,11/15/2019 16:31,FORECAST_COMPLETE,11/15/2019 17:01,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060704343872,11/15/2019 16:30,20191115163104857000_PJM_AEPOP_00140060704343872,11/15/2019 16:31,FORECAST_COMPLETE,11/15/2019 16:54,SUCCESS
1-W1164V,1,PJM_AEPOP_00140060707566111,11/15/2019 16:30,20191115163104748000_PJM_AEPOP_00140060707566111,11/15/2019 16:31,FORECAST_COMPLETE,11/15/2019 16:54,SUCCESS
1-VHDJQW,1,MISO_AMERENCILCO_1317049037_11983366,11/15/2019 16:15,20191115161601251000_MISO_AMERENCILCO_1317049037_11983366,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:35,SUCCESS
1-ITJCR1,2,ERCOT_ONCOR_10443720000450790,11/15/2019 16:15,20191115161602795000_ERCOT_ONCOR_10443720000450790,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:31,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901006189040115100,11/15/2019 16:15,20191115161601001000_ERCOT_CPT_1008901006189040115100,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:32,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901006189040118100,11/15/2019 16:15,20191115161601017000_ERCOT_CPT_1008901006189040118100,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:30,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901006900578630112,11/15/2019 16:15,20191115161600830000_ERCOT_CPT_1008901006900578630112,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:35,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901024900014390107,11/15/2019 16:15,20191115161600736000_ERCOT_CPT_1008901024900014390107,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:35,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901023811610300102,11/15/2019 16:15,20191115161600674000_ERCOT_CPT_1008901023811610300102,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:32,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901021194775620100,11/15/2019 16:15,20191115161600799000_ERCOT_CPT_1008901021194775620100,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:30,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901020147410095100,11/15/2019 16:15,20191115161600424000_ERCOT_CPT_1008901020147410095100,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:35,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901023900943800115,11/15/2019 16:15,20191115161600518000_ERCOT_CPT_1008901023900943800115,11/15/2019 16:16,FORECAST_COMPLETE,11/15/2019 16:35,SUCCESS
1-ITJCR1,2,ERCOT_ONCOR_10443720002996004,11/15/2019 16:11,20191115161200630000_ERCOT_ONCOR_10443720002996004,11/15/2019 16:12,FORECAST_COMPLETE,11/15/2019 16:29,SUCCESS
1-ITJCR1,2,ERCOT_ONCOR_10443720004061214,11/15/2019 16:11,20191115161200599000_ERCOT_ONCOR_10443720004061214,11/15/2019 16:12,FORECAST_COMPLETE,11/15/2019 16:26,SUCCESS
1-ITJCR1,2,ERCOT_ONCOR_10443720000378994,11/15/2019 16:11,20191115161200443000_ERCOT_ONCOR_10443720000378994,11/15/2019 16:12,FORECAST_COMPLETE,11/15/2019 16:26,SUCCESS
1-VO1A5R,1,NEPOOL_CLP_51689592012_876102003,11/15/2019 16:10,20191115161104984000_NEPOOL_CLP_51689592012_876102003,11/15/2019 16:11,FORECAST_COMPLETE,11/15/2019 16:30,SUCCESS
1-VO1A5R,1,NEPOOL_CLP_51490013042_811112003,11/15/2019 16:10,20191115161105124000_NEPOOL_CLP_51490013042_811112003,11/15/2019 16:11,FORECAST_COMPLETE,11/15/2019 16:28,SUCCESS
1-VVBHVD,1,MISO_AMERENIP_9116267691_45343378,11/15/2019 16:05,20191115160600901000_MISO_AMERENIP_9116267691_45343378,11/15/2019 16:06,FORECAST_COMPLETE,11/15/2019 16:21,SUCCESS
1-VVBHVD,1,MISO_AMERENIP_7294668657_44287616,11/15/2019 16:05,20191115160600854000_MISO_AMERENIP_7294668657_44287616,11/15/2019 16:06,FORECAST_COMPLETE,11/15/2019 16:20,SUCCESS
1-VHDJQW,1,MISO_AMERENCILCO_3765028192_20721057,11/15/2019 15:55,20191115155607352000_MISO_AMERENCILCO_3765028192_20721057,11/15/2019 15:56,FORECAST_COMPLETE,11/15/2019 16:11,SUCCESS
1-VHDJQW,1,MISO_AMERENCILCO_9729431932_85200367,11/15/2019 15:55,20191115155606853000_MISO_AMERENCILCO_9729431932_85200367,11/15/2019 15:56,FORECAST_COMPLETE,11/15/2019 16:12,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901018143967540100,11/15/2019 15:55,20191115155607025000_ERCOT_CPT_1008901018143967540100,11/15/2019 15:56,FORECAST_COMPLETE,11/15/2019 16:12,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901023810428560100,11/15/2019 15:51,20191115155211428000_ERCOT_CPT_1008901023810428560100,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:06,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901001900812770114,11/15/2019 15:51,20191115155211147000_ERCOT_CPT_1008901001900812770114,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:14,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901006901405040118,11/15/2019 15:51,20191115155211131000_ERCOT_CPT_1008901006901405040118,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:06,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901024900075370107,11/15/2019 15:51,20191115155211272000_ERCOT_CPT_1008901024900075370107,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:14,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901023813958100103,11/15/2019 15:51,20191115155211396000_ERCOT_CPT_1008901023813958100103,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:14,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901006900811990114,11/15/2019 15:51,20191115155211412000_ERCOT_CPT_1008901006900811990114,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:12,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901023809278580100,11/15/2019 15:51,20191115155209992000_ERCOT_CPT_1008901023809278580100,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:08,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901020900741730113,11/15/2019 15:51,20191115155210008000_ERCOT_CPT_1008901020900741730113,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:14,SUCCESS
1-J0O7TV,2,ERCOT_CPT_1008901023816367420105,11/15/2019 15:51,20191115155209992000_ERCOT_CPT_1008901023816367420105,11/15/2019 15:52,FORECAST_COMPLETE,11/15/2019 16:06,SUCCESS
1-W29B2D,1,ERCOT_ONCOR_10443720001384916,11/15/2019 15:50,20191115155104767000_ERCOT_ONCOR_10443720001384916,11/15/2019 15:51,FORECAST_COMPLETE,11/15/2019 16:06,SUCCESS
1-VNH01Y,1,NYISO_NIMO_7053676115,11/15/2019 15:36,20191115153700614000_NYISO_NIMO_7053676115,11/15/2019 15:37,FORECAST_COMPLETE,11/15/2019 15:51,SUCCESS
1-W2LG83,1,NEPOOL_MECO_2801701013,11/15/2019 15:30,20191115153108294000_NEPOOL_MECO_2801701013,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:48,SUCCESS
1-W2LG83,1,NEPOOL_MECO_0325376010,11/15/2019 15:30,20191115153108310000_NEPOOL_MECO_0325376010,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:47,SUCCESS
1-W2LG83,1,NEPOOL_MECO_4047374018,11/15/2019 15:30,20191115153108294000_NEPOOL_MECO_4047374018,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:55,SUCCESS
1-W2LG83,1,NEPOOL_MECO_6539670012,11/15/2019 15:30,20191115153108341000_NEPOOL_MECO_6539670012,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:55,SUCCESS
1-W2LG83,1,NEPOOL_MECO_6539667015,11/15/2019 15:30,20191115153108107000_NEPOOL_MECO_6539667015,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:51,SUCCESS
1-W2LG83,1,NEPOOL_MECO_2801174016,11/15/2019 15:30,20191115153108123000_NEPOOL_MECO_2801174016,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:52,SUCCESS
1-UOL7HE,1,PJM_PSEG_PE000010166348243600,11/15/2019 15:30,20191115153108060000_PJM_PSEG_PE000010166348243600,11/15/2019 15:31,FORECAST_COMPLETE,11/15/2019 15:54,SUCCESS
1-W1M1JZ,1,ERCOT_ONCOR_10443720000141030,11/15/2019 15:21,20191115152208302000_ERCOT_ONCOR_10443720000141030,11/15/2019 15:22,FORECAST_COMPLETE,11/15/2019 16:02,SUCCESS
